,item,predictions,cosine_predicted
223,Vehicle registration plate,Automotive,0.8233244103053123
224,Vehicle registration plate,SUV,0.8219092356545467
225,Vehicle registration plate,Green Vehicles,0.8175283152015562
226,Vehicle registration plate,Commercial Trucks,0.815483909509755
227,Vehicle registration plate,Auto Rentals,0.8107243793228504
228,Vehicle registration plate,Auto Parts,0.8096354446044555
229,Vehicle registration plate,Minivan,0.809171462073955
230,Vehicle registration plate,Motorcycles,0.8061106882666205
231,Vehicle registration plate,Road-Side Assistance,0.8060945740988995
232,Vehicle registration plate,Coupe,0.8054792765004393
233,Vehicle registration plate,Auto Type,0.804317507086571
234,Vehicle registration plate,Station Wagon,0.8025337774395773
235,Vehicle registration plate,Luxury Cars,0.802380422888804
236,Vehicle registration plate,Auto Body Styles,0.7936559266515787
237,car wheel,Auto Parts,0.8435260111886249
238,car wheel,Station Wagon,0.8295176874042514
239,car wheel,SUV,0.8259338124351657
240,car wheel,Minivan,0.824947627923432
241,car wheel,Automotive,0.824778586307241
242,car wheel,Coupe,0.8246751685626434
243,car wheel,Auto Repair,0.8217099033798936
244,car wheel,Motorcycles,0.8184206870268003
245,car wheel,Luxury Cars,0.818196372577991
246,car wheel,Green Vehicles,0.8135829345286406
247,car wheel,Auto Shows,0.8116795451504757
248,car wheel,Auto Body Styles,0.8112659089825228
249,car wheel,Commercial Trucks,0.8111683100715417
250,car wheel,Auto Rentals,0.8107240571905332
251,car wheel,Auto Type,0.8104642767890196
252,limousine,Minivan,0.8667198125864037
253,limousine,Luxury Cars,0.856167076020752
254,limousine,SUV,0.8522049148673726
255,limousine,Coupe,0.8443042027449656
256,limousine,Station Wagon,0.839094579063394
257,limousine,Green Vehicles,0.8194937356329106
258,limousine,Auto Rentals,0.8194250135273844
259,limousine,Commercial Trucks,0.815057302307109
260,limousine,Automotive,0.8121077494727096
261,limousine,Convertible,0.8110666482979085
262,limousine,Pickup Trucks,0.8108814540387992
263,limousine,Cruises,0.8035598470705619
264,limousine,Motorcycles,0.8027049526935068
265,limousine,Road-Side Assistance,0.8000800341653129
266,limousine,Auto Body Styles,0.7814083270608709
267,minivan,Minivan,0.9860634986725173
268,minivan,SUV,0.8928833501531004
269,minivan,Station Wagon,0.8780407326517419
270,minivan,Commercial Trucks,0.8591321238289336
271,minivan,Pickup Trucks,0.853495930130274
272,minivan,Green Vehicles,0.8495195183637967
273,minivan,Auto Rentals,0.8390785503670801
274,minivan,Coupe,0.8389271643094847
275,minivan,Luxury Cars,0.8359693727654072
276,minivan,Automotive,0.8258367043279156
277,minivan,Convertible,0.8240215746874896
278,minivan,Motorcycles,0.8228662751296032
279,minivan,Cruises,0.8178277756627124
280,minivan,Auto Shows,0.8174631651072524
281,minivan,Van,0.8093871417405545
282,Air brake,Air Travel,0.8307927895811162
283,Air brake,Commercial Trucks,0.8237295203001398
284,Air brake,Automotive,0.8184305603107425
285,Air brake,Aviation Industry,0.8114504992391458
286,Air brake,Auto Repair,0.810591069284277
287,Air brake,Rail Travel,0.8104769188833417
288,Air brake,Auto Parts,0.8100679594379341
289,Air brake,Travel,0.7759001859696706
290,Air brake,Auto Body Styles,0.7898310976553629
291,gas_station,Station Wagon,0.8461646099221198
292,gas_station,Green Vehicles,0.8411484709935615
293,gas_station,Auto Repair,0.8211736233873056
294,gas_station,Auto Parts,0.8154910422905026
295,gas_station,Road-Side Assistance,0.8104186421765347
296,gas_station,Commercial Trucks,0.8078962703369137
297,gas_station,Camping,0.8056826227645699
298,gas_station,Auto Rentals,0.8054374953492563
299,gas_station,Shopping,0.8031565118959774
300,gas_station,Grocery Shopping,0.8022234067158289
301,gas_station,SUV,0.8008478810091529
302,gas_station,Automotive,0.8001796434112736
303,gas_station,Auto Shows,0.8001048230777917
304,gas_station,Auto Body Styles,0.7732456792661067
305,gas_station,Auto Type,0.775035812162889
306,jeep,SUV,0.8725427514947823
307,jeep,Minivan,0.8492609628342102
308,jeep,Coupe,0.8404867347191232
309,jeep,Automotive,0.8283289399026478
310,jeep,Station Wagon,0.82698970897057
311,jeep,Green Vehicles,0.8257993278763927
312,jeep,Pickup Trucks,0.8249981414563943
313,jeep,Motorcycles,0.8237581306047315
314,jeep,Commercial Trucks,0.8204157420442474
315,jeep,Luxury Cars,0.8199352151599696
316,jeep,Auto Parts,0.8171443731519504
317,jeep,Camping,0.8108313993421588
318,jeep,Auto Repair,0.8083474240819892
319,jeep,Convertible,0.805256381814631
320,jeep,Laptops,0.8043383178737886
321,Vehicle,Minivan,0.8864668863776042
322,Vehicle,Automotive,0.8842189575791133
323,Vehicle,SUV,0.8815753697458898
324,Vehicle,Green Vehicles,0.8740917132856062
325,Vehicle,Station Wagon,0.8716966233098626
326,Vehicle,Convertible,0.869011750968136
327,Vehicle,Commercial Trucks,0.8666008507208586
328,Vehicle,Coupe,0.8597621047251531
329,Vehicle,Luxury Cars,0.8583470994944868
330,Vehicle,Auto Parts,0.8526291339560779
331,Vehicle,Motorcycles,0.8522197442202144
332,Vehicle,Travel,0.8500386110322887
333,Vehicle,Automotive Industry,0.8477879953190652
334,Vehicle,Auto Rentals,0.8465229086084916
335,Vehicle,Sports,0.8458996883131386
336,Vehicle,Auto Type,0.8425175887285257
337,Vehicle,Pickup Trucks,0.8415985548846108
338,Vehicle,Auto Repair,0.839076451270877
339,Vehicle,Movies,0.838957052729485
340,Vehicle,Auto Body Styles,0.83741339815991
341,Vehicle,Beauty,0.8346084663760899
342,Vehicle,Auto Shows,0.8341705903196912
343,Vehicle,Shopping,0.832567938960626
344,Vehicle,Education,0.8319852784263531
345,Vehicle,Science,0.83067384527781
346,Vehicle,Pets,0.8302673592846055
347,Vehicle,Road-Side Assistance,0.8247065868440087
348,Vehicle,Television,0.8241655194857067
349,Vehicle,Home Appliances,0.8217201617308258
350,Vehicle,Travel Accessories,0.8217034632043514
351,Vehicle,Van,0.8207979399041098
352,police van,Minivan,0.9024730000988472
353,police van,SUV,0.8651127393473163
354,police van,Commercial Trucks,0.855492471985343
355,police van,Pickup Trucks,0.848716440407511
356,police van,Station Wagon,0.8416649464550208
357,police van,Green Vehicles,0.8359350902797389
358,police van,Road-Side Assistance,0.8241553228749163
359,police van,Van,0.8232200844351225
360,police van,Coupe,0.8182938312920721
361,police van,Luxury Cars,0.8165406151730676
362,police van,Automotive,0.8162910043986356
363,police van,Auto Rentals,0.8140428244914506
364,police van,Motorcycles,0.8109724550384981
365,police van,Auto Repair,0.806692585731055
366,police van,Auto Parts,0.8036360412774703
367,moving van,Minivan,0.9144168291735488
368,moving van,Commercial Trucks,0.86534755990435
369,moving van,Pickup Trucks,0.8601085600112428
370,moving van,SUV,0.8574449012188966
371,moving van,Station Wagon,0.8472920680259297
372,moving van,Van,0.8401826237586775
373,moving van,Green Vehicles,0.8370650829729074
374,moving van,Auto Rentals,0.828698017540499
375,moving van,Travel,0.8147255526408529
376,moving van,Coupe,0.8143259048358498
377,moving van,Motorcycles,0.8132092683507117
378,moving van,Convertible,0.8119238668434359
379,moving van,Road-Side Assistance,0.810826290398557
380,moving van,Camping,0.810622163379224
381,moving van,Automotive,0.8102985635338775
382,Van,Van,0.9999999999999987
383,Van,Minivan,0.8148718755366051
384,car_interior,Luxury Cars,0.8487962534476661
385,car_interior,Automotive,0.8395890765318215
386,car_interior,Green Vehicles,0.8304189180312593
387,car_interior,SUV,0.8294513391754251
388,car_interior,Minivan,0.8281961154528983
389,car_interior,Auto Parts,0.8276382300346813
390,car_interior,Auto Body Styles,0.826788835888561
391,car_interior,Auto Rentals,0.8259616505657359
392,car_interior,Coupe,0.8230612041782783
393,car_interior,Auto Repair,0.817417428637931
394,car_interior,Station Wagon,0.8172821960486633
395,car_interior,Automotive Industry,0.8165404734876942
396,car_interior,Auto Shows,0.8144876379397638
397,car_interior,Travel Accessories,0.813957561020694
398,car_interior,Commercial Trucks,0.8075084374812888
399,"Air horn, truck horn",Commercial Trucks,0.8524752702696858
400,"Air horn, truck horn",Pickup Trucks,0.839929134318889
401,"Air horn, truck horn",SUV,0.8186417105561609
402,"Air horn, truck horn",Musical Instruments,0.8178864717306464
403,"Air horn, truck horn",Minivan,0.8106271813286124
404,"Air horn, truck horn",Automotive,0.8083370857624124
405,"Air horn, truck horn",Station Wagon,0.8055327918344068
406,"Air horn, truck horn",Auto Parts,0.8030287449189012
407,"Air horn, truck horn",Auto Body Styles,0.7683520132833772
408,garbage truck,Pickup Trucks,0.8690152102617057
409,garbage truck,Commercial Trucks,0.8676288124936481
410,garbage truck,Green Vehicles,0.8440665961687838
411,garbage truck,Minivan,0.8433771147229858
412,garbage truck,SUV,0.8302570675941289
413,garbage truck,Station Wagon,0.8200068718769301
414,garbage truck,Road-Side Assistance,0.8061235650265883
415,garbage truck,Automotive,0.7882043392355128
416,garbage truck,Auto Body Styles,0.7696857572644284
417,garbage truck,Auto Type,0.7821561950730462
418,Land vehicle,SUV,0.8864207394853831
419,Land vehicle,Green Vehicles,0.8760759484785081
420,Land vehicle,Commercial Trucks,0.875952043973409
421,Land vehicle,Minivan,0.8738911800370467
422,Land vehicle,Automotive,0.8717924920505404
423,Land vehicle,Station Wagon,0.8512042234900394
424,Land vehicle,Motorcycles,0.8506630448066266
425,Land vehicle,Pickup Trucks,0.8487904053080014
426,Land vehicle,Auto Rentals,0.8456760778771455
427,Land vehicle,Land and Farms,0.8406650893233478
428,Land vehicle,Large Animals,0.8395159639499653
429,Land vehicle,Coupe,0.8339737235805198
430,Land vehicle,Automotive Industry,0.8336506270949241
431,Land vehicle,Luxury Cars,0.8325080113676862
432,Land vehicle,Rail Travel,0.8284125472992236
433,Land vehicle,Convertible,0.8281271652100202
434,Land vehicle,Auto Parts,0.8272070033035865
435,Land vehicle,Road-Side Assistance,0.8245596070614137
436,Land vehicle,Camping,0.8207712562116135
437,Land vehicle,Air Travel,0.8204603420581622
438,Auto part,Auto Parts,0.9648718635196243
439,Auto part,Auto Repair,0.9201164111952278
440,Auto part,Automotive,0.9108129710562922
441,Auto part,Auto Type,0.8928448591626328
442,Auto part,Automotive Industry,0.8822215896366724
443,Auto part,Auto Body Styles,0.8749755567521682
444,Auto part,Auto Shows,0.8604487790732782
445,Auto part,Auto Rentals,0.8582323783329087
446,Auto part,Home Appliances,0.8453805082198992
447,Auto part,Commercial Trucks,0.8408704927866214
448,Auto part,Minivan,0.8393051740942813
449,Auto part,Station Wagon,0.8391789248721675
450,Auto part,Luxury Cars,0.8348424624240409
451,Auto part,SUV,0.8348148612779288
452,Auto part,Green Vehicles,0.8321661463328036
453,Auto part,Coupe,0.8302808870455558
454,Auto part,Pickup Trucks,0.8280334251879745
455,Auto part,Road-Side Assistance,0.8229649247059847
456,Auto part,Home Improvement,0.822938290932271
457,Aircraft,Air Travel,0.8910741502351134
458,Aircraft,Aviation Industry,0.8724027312365612
459,Aircraft,Birds,0.8691113003439409
460,Aircraft,Automotive,0.8599583698081672
461,Aircraft,Motorcycles,0.8586814127474538
462,Aircraft,Commercial Trucks,0.8456244158287944
463,Aircraft,Cruises,0.8392000711237386
464,Aircraft,Laptops,0.8382526211354863
465,Aircraft,Green Vehicles,0.8381032099435184
466,Aircraft,Houses,0.8343001515932307
467,Aircraft,Dogs,0.8325213737184474
468,Aircraft,Home Appliances,0.8322365295274066
469,Aircraft,Musical Instruments,0.8319910292671093
470,Aircraft,Coupe,0.8304400101719931
471,Aircraft,SUV,0.8304072813541067
472,Aircraft,Cats,0.8292238084049572
473,Aircraft,Apartments,0.8273249776221412
474,Aircraft,Minivan,0.8273014602715019
475,Aircraft,Luxury Cars,0.8260556401165366
476,Aircraft,Rail Travel,0.8247273016879357
477,Aircraft,Automotive Industry,0.8235278567131427
478,Aircraft,Smartphones,0.8231857225386675
479,Aircraft,Auto Parts,0.8230179151517629
480,Aircraft,Travel Accessories,0.8225351551381345
481,Aircraft,Desktops,0.8217625767860085
482,Aircraft,Camping,0.8204976798470526
483,Aircraft,Auto Rentals,0.8203640420825326
484,Aircraft engine,Aviation Industry,0.8457888082941936
485,Aircraft engine,Air Travel,0.8391823584259275
486,Aircraft engine,Automotive,0.8277744135523345
487,Aircraft engine,Auto Parts,0.819910494039507
488,Aircraft engine,Motorcycles,0.8185961300934103
489,Aircraft engine,Commercial Trucks,0.8176643940363115
490,Aircraft engine,Automotive Industry,0.8130617345760637
491,Aircraft engine,Green Vehicles,0.8090942395415789
492,Aircraft engine,Auto Repair,0.8083037478671418
493,Aircraft engine,Birds,0.8076239927502069
494,Aircraft engine,Coupe,0.8049418127444081
495,Aircraft engine,Home Appliances,0.8046790509644043
496,Aircraft engine,Musical Instruments,0.8039075602023342
497,Aircraft engine,Travel,0.7729848613640911
498,seat belt,SUV,0.8233086245788548
499,seat belt,Minivan,0.8171188976350454
500,seat belt,Station Wagon,0.8152412628229662
501,seat belt,Road-Side Assistance,0.8121102161232335
502,seat belt,Coupe,0.8076818592965995
503,seat belt,Automotive,0.8058394289398063
504,seat belt,Travel Accessories,0.8056545895649722
505,seat belt,Air Travel,0.8041768579712515
506,seat belt,Green Vehicles,0.8040555496677046
507,seat belt,Convertible,0.8031067307986286
508,seat belt,Auto Body Styles,0.7890686315219193
509,Ambient music,Music and Audio,0.8682809975788781
510,Ambient music,Musical Instruments,0.8251460009075644
511,Ambient music,Concerts & Music Events,0.8131882970802747
512,Ambient music,Video Gaming,0.8017498675425142
513,Ambient music,Hobbies & Interests,0.781781167177059
514,Ambient music,Events and Attractions,0.7663883417536117
515,sports car,Luxury Cars,0.8942334641180794
516,sports car,SUV,0.8793140605555361
517,sports car,Coupe,0.8707861706577424
518,sports car,Automotive,0.8694119376438721
519,sports car,Station Wagon,0.8593588348364318
520,sports car,Minivan,0.8577845728369151
521,sports car,Sports,0.8531770400997055
522,sports car,Auto Shows,0.8524867233084814
523,sports car,Green Vehicles,0.8519736874105905
524,sports car,Automotive Industry,0.8426292361515663
525,sports car,Auto Rentals,0.8397476542849109
526,sports car,Auto Parts,0.8361380328230301
527,sports car,Motorcycles,0.8340739924359627
528,sports car,Auto Type,0.8337636198768678
529,sports car,Auto Body Styles,0.8328445590938268
530,sports car,Commercial Trucks,0.8298434569685701
531,sports car,Auto Repair,0.8284550863284039
532,repair_shop,Auto Repair,0.8904587219370462
533,repair_shop,Auto Parts,0.8342486485740713
534,repair_shop,Auto Body Styles,0.808105157521696
535,repair_shop,Shopping,0.806929544201344
536,repair_shop,Home Improvement,0.8058245021080087
537,repair_shop,Retail Industry,0.8050189619144228
538,repair_shop,Retail Property,0.8041406796660869
539,repair_shop,Auto Shows,0.8015466956976316
540,repair_shop,Automotive,0.7839854316597127
541,repair_shop,Home & Garden,0.7771250286782154
542,moped,Motorcycles,0.8834302814544593
543,moped,Minivan,0.8579766212021274
544,moped,SUV,0.8383871973629391
545,moped,Green Vehicles,0.8237444989011506
546,moped,Station Wagon,0.8132812868013437
547,moped,Coupe,0.8105853611603369
548,moped,Auto Rentals,0.8072863099776426
549,moped,Commercial Trucks,0.8058567930669215
550,moped,Laptops,0.8043534424247715
551,moped,Automotive,0.8013150028928736
552,moped,Auto Type,0.780579626832424
553,motor scooter,Motorcycles,0.9022543788851406
554,motor scooter,Minivan,0.8542742872279692
555,motor scooter,SUV,0.8372206659790411
556,motor scooter,Green Vehicles,0.8230353395777795
557,motor scooter,Automotive,0.8202659110501722
558,motor scooter,Auto Rentals,0.8151571207694293
559,motor scooter,Travel Accessories,0.8123762780784779
560,motor scooter,Station Wagon,0.8118639889712235
561,motor scooter,Road-Side Assistance,0.8100951536367077
562,motor scooter,Travel,0.8071043715212314
563,motor scooter,Shopping,0.8058763663346329
564,motor scooter,Commercial Trucks,0.8055340583033944
565,motor scooter,Home Appliances,0.8050784357771513
566,motor scooter,Laptops,0.8042975235160501
567,motor scooter,Rail Travel,0.8032832289491142
568,Helmet,Beauty,0.8205934381943041
569,Helmet,Convertible,0.8178039858111416
570,Helmet,Motorcycles,0.8171097370214268
571,Helmet,Sports,0.8163006125416117
572,Helmet,Travel,0.8159007826569359
573,Helmet,Movies,0.8139775030248215
574,Helmet,Education,0.8034663805096667
575,Helmet,Prom,0.8015447623767608
576,Helmet,Pets,0.8011834590716227
577,Helmet,Coupe,0.8003899464268969
578,Helmet,Style & Fashion,0.7846624127378228
579,Helmet,Automotive,0.7824762074211178
580,Helmet,Auto Body Styles,0.7732895481449946
581,crash helmet,Motorcycles,0.8224953735097046
582,crash helmet,Commercial Trucks,0.8077625067834571
583,crash helmet,SUV,0.804797620135105
584,crash helmet,Road-Side Assistance,0.8047529263606947
585,crash helmet,Automotive,0.7903443487286546
586,crash helmet,Auto Body Styles,0.7839191933110955
587,Angry music,Music and Audio,0.8452717665803766
588,Angry music,Musical Instruments,0.8279659784798656
589,Angry music,Concerts & Music Events,0.8112151396070519
590,ambulance,SUV,0.8447383554504475
591,ambulance,Minivan,0.840699314748266
592,ambulance,Road-Side Assistance,0.8378582777741967
593,ambulance,Motorcycles,0.8137778423604696
594,ambulance,Station Wagon,0.8089306762660817
595,ambulance,Commercial Trucks,0.8062126964779437
596,ambulance,Pickup Trucks,0.804352443456777
597,ambulance,Coupe,0.8017285838016687
598,ambulance,Automotive,0.8001675104938857
599,ambulance,Auto Body Styles,0.7739613334350075
600,highway,Road-Side Assistance,0.8392924775676851
601,highway,SUV,0.8342368099744338
602,highway,Automotive,0.8261542723788734
603,highway,Rail Travel,0.8209466195266764
604,highway,Commercial Trucks,0.8184842383371935
605,highway,Minivan,0.8169943641506312
606,highway,Station Wagon,0.8129411003998263
607,highway,Coupe,0.8087126478344681
608,highway,Pickup Trucks,0.8082465366808402
609,highway,Travel,0.8072659609196442
610,highway,Motorcycles,0.8070511431230617
611,highway,Green Vehicles,0.8061829933212443
612,highway,Automotive Industry,0.8042167760786693
613,highway,Graduation,0.8004111945177756
614,Cell phone,Smartphones,0.8899383632046507
615,Cell phone,Laptops,0.8505406649650449
616,Cell phone,Television,0.845269233405276
617,Cell phone,Consumer Electronics,0.8419337302422492
618,Cell phone,Telecommunications Industry,0.8282733409299529
