,item,predictions,cosine_predicted
213,auto_showroom,Minivan,0.834618568498718
214,auto_showroom,Station Wagon,0.8333899404986619
215,auto_showroom,SUV,0.831312984230552
216,auto_showroom,Green Vehicles,0.8311573874271281
217,auto_showroom,Shopping,0.8250092337057406
218,auto_showroom,Commercial Trucks,0.824408123106388
219,auto_showroom,Pickup Trucks,0.8181988751985103
220,auto_showroom,Home Appliances,0.817938147921158
221,auto_showroom,Malls & Shopping Centers,0.8178428669680466
222,auto_showroom,Coupe,0.8149951443812535
223,auto_showroom,Home & Garden,0.8131239770885061
224,auto_showroom,Retail Industry,0.8123138584444707
225,auto_showroom,Retail Property,0.8084195518359436
226,auto_showroom,Office Property,0.8059443865391454
227,auto_showroom,Road-Side Assistance,0.8042966789499981
228,auto_showroom,Motorcycles,0.801122918174173
229,auto_showroom,Smart Home,0.7984608556963978
230,auto_showroom,Consumer Electronics,0.7978992777450884
231,auto_showroom,Grocery Shopping,0.7976974613881271
232,auto_showroom,Flower Shopping,0.7972272886283704
233,auto_showroom,Apparel Industry,0.7959430537716041
234,auto_showroom,Zoos & Aquariums,0.7959200473172323
235,auto_showroom,Travel Accessories,0.7949231471490489
236,auto_showroom,Real Estate,0.794790442021082
237,auto_showroom,Home Improvement,0.7938309297437353
238,auto_showroom,Museums & Galleries,0.7931572069062324
239,auto_showroom,Hotel Properties,0.7924808822137595
240,auto_showroom,Food Industry,0.7923943179121244
241,auto_showroom,Cinemas and Events,0.7920441855887631
242,auto_showroom,Hotels and Motels,0.791276573639966
243,auto_showroom,Fashion Events,0.7872177354505467
244,auto_showroom,Home Security,0.7866672128239385
245,auto_showroom,Asia Travel,0.7854149889685705
246,passenger car,Minivan,0.8754191417944939
247,passenger car,Station Wagon,0.8729476041305845
248,passenger car,SUV,0.8654787257769136
249,passenger car,Automotive,0.8640903408207661
250,passenger car,Commercial Trucks,0.8578490240621719
251,passenger car,Coupe,0.8542730922711104
252,passenger car,Green Vehicles,0.8521265212159952
253,passenger car,Luxury Cars,0.8490583768562601
254,passenger car,Automotive Industry,0.834635030429483
255,passenger car,Auto Rentals,0.8321810442590111
256,passenger car,Pickup Trucks,0.8275149608218431
257,passenger car,Air Travel,0.8269310928130956
258,passenger car,Auto Parts,0.8256356597517021
259,passenger car,Convertible,0.8252602896001651
260,passenger car,Rail Travel,0.8242004082514165
261,passenger car,Travel Accessories,0.8196740115176605
262,passenger car,Auto Body Styles,0.818674590437818
263,passenger car,Auto Type,0.8176871865320655
264,passenger car,Road-Side Assistance,0.816233496030517
265,passenger car,Auto Shows,0.8149754787967275
266,passenger car,Auto Repair,0.8147941266753971
267,passenger car,Cruises,0.8094827074055385
268,passenger car,Motorcycles,0.8083176760979951
269,passenger car,Home Appliances,0.7933899307385813
270,passenger car,Polar Travel,0.790010447452022
271,pickup,Pickup Trucks,0.8892956500072393
272,pickup,Shopping,0.859668941120563
273,pickup,Convertible,0.8482077959602629
274,pickup,Travel,0.8451529809046952
275,pickup,Minivan,0.841563156589188
276,pickup,SUV,0.8385507356659153
277,pickup,Auto Rentals,0.8380366186244759
278,pickup,Station Wagon,0.8372961653408927
279,pickup,Commercial Trucks,0.8336560567149075
280,pickup,Dating,0.8319788330840271
281,pickup,Prom,0.8319213028657093
282,pickup,Coupe,0.8301709114683784
283,pickup,Beauty,0.8286887442651036
284,pickup,Sports,0.8245779624824136
285,pickup,Grocery Shopping,0.8217778342096898
286,pickup,Green Vehicles,0.8214115095147398
287,pickup,Camping,0.8203082205809349
288,pickup,Movies,0.8201486010526724
289,pickup,Road-Side Assistance,0.8199432238693145
290,pickup,Auto Type,0.8162734099819096
291,pickup,Cruises,0.8155371013431915
292,pickup,Automotive,0.8146542157936519
293,pickup,Luxury Cars,0.814320766205795
294,pickup,Holiday Shopping,0.8138714743671733
295,pickup,Pets,0.8138163714951935
296,pickup,Auto Shows,0.8138118197341011
297,pickup,Auto Parts,0.8134827898520025
298,pickup,Rail Travel,0.8119513506940316
299,pickup,Motorcycles,0.8117833773104092
300,pickup,Auto Repair,0.8112716332597792
301,pickup,Education,0.8103212794931376
302,pickup,Laptops,0.8084432139001334
303,pickup,Shaving,0.8076957339671791
304,pickup,Air Travel,0.8071176927319245
305,pickup,Travel Accessories,0.8069406387962557
306,pickup,Outdoor Activities,0.8054338998672856
307,pickup,Flower Shopping,0.8028422432581604
308,pickup,Household Supplies,0.8011612049220818
309,pickup,Polar Travel,0.799667045661027
310,pickup,Van,0.7995023610251565
311,pickup,Auto Body Styles,0.7983423259350545
312,pickup,Pop Culture,0.797211061352527
313,pickup,Travel Locations,0.7968272371274506
314,pickup,Retail Property,0.7959303432384175
315,pickup,Women's Handbags and Wallets,0.7949428795055468
316,pickup,Beach Travel,0.793500060488249
317,pickup,Makeup and Accessories,0.7929526134402468
318,pickup,Hotels and Motels,0.792709344089803
319,pickup,Home Appliances,0.7924121421822801
320,pickup,Office Property,0.7922639545367741
321,pickup,Musical Instruments,0.790050125358137
322,pickup,Home Improvement,0.790001680722396
323,pickup,Parks & Nature,0.7881192235222085
324,pickup,Consumer Electronics,0.787952452940003
325,pickup,Hobbies & Interests,0.7869481017929274
326,pickup,Large Animals,0.7869424321834708
327,pickup,Land and Farms,0.7865383248050315
328,pickup,Automotive Industry,0.7862336811687307
329,pickup,Style & Fashion,0.7860707834684698
330,pickup,Home Security,0.7860377427624651
331,pickup,Barbecues and Grilling,0.7854668455821467
332,Truck,Commercial Trucks,0.9203110076035331
333,Truck,Pickup Trucks,0.901336622421127
334,Truck,SUV,0.8842216928898179
335,Truck,Minivan,0.8818399462668666
336,Truck,Station Wagon,0.862067710365145
337,Truck,Coupe,0.8570936458063446
338,Truck,Automotive,0.8423994396969214
339,Truck,Green Vehicles,0.8406588359205592
340,Truck,Motorcycles,0.8384276647071078
341,Truck,Large Animals,0.826054705036905
342,Truck,Rail Travel,0.8244283667635173
343,Truck,Camping,0.8225421784034112
344,Truck,Dogs,0.8206263893344705
345,Truck,Auto Parts,0.8204184956645223
346,Truck,Luxury Cars,0.8192234805537588
347,Truck,Cruises,0.8190673005648226
348,Truck,Laptops,0.8185084327180013
349,Truck,Road-Side Assistance,0.818231315751903
350,Truck,Convertible,0.8179192208494022
351,Truck,Birds,0.816320773801614
352,Truck,Travel,0.8155831398876793
353,Truck,Auto Rentals,0.8140579804184342
354,Truck,Television,0.8130452561349051
355,Truck,Auto Type,0.8105471985278125
356,Truck,Auto Shows,0.8081747108989381
357,Truck,Air Travel,0.8073829343071418
358,Truck,Automotive Industry,0.8064960708127329
359,Truck,Auto Repair,0.806149163977548
360,Truck,Sedan,0.8052335606295009
361,Truck,Logistics and Transportation Industry,0.8040067859785781
362,Truck,Travel Accessories,0.8025414140944127
363,Truck,Grocery Shopping,0.8005145346719432
364,Truck,Land and Farms,0.794615208731538
365,Truck,Home Appliances,0.7939687855305564
366,Truck,Auto Body Styles,0.7924061292572365
367,Truck,Musical Instruments,0.7902594564675006
368,Truck,Food & Drink,0.7897030203630713
369,Truck,Travel Locations,0.7877590168406645
370,Car,Automotive,0.8459705413651517
371,Car,Travel,0.8403792216181907
372,Car,Station Wagon,0.8359852821544693
373,Car,Luxury Cars,0.83165015953488
374,Car,Minivan,0.8309922861282418
375,Car,SUV,0.8308897652858434
376,Car,Auto Parts,0.8301993171884047
377,Car,Pets,0.8289455557926185
378,Car,Coupe,0.8272687016321445
379,Car,Auto Repair,0.8263339029921302
380,Car,Green Vehicles,0.8261823984786858
381,Car,Sports,0.825876300547582
382,Car,Auto Rentals,0.8242443680757503
383,Car,Beauty,0.8233484045079119
384,Car,Commercial Trucks,0.8228090921381609
385,Car,Convertible,0.821523511850283
386,Car,Auto Type,0.8215194138726429
387,Car,Shopping,0.8212982875552786
388,Car,Auto Shows,0.8192737851435294
389,Car,Movies,0.818956288752652
390,Car,Automotive Industry,0.8155780370041081
391,Car,Auto Body Styles,0.8143805834051944
392,Car,Education,0.8134504803318974
393,Car,Science,0.8121330698615187
394,Car,Pickup Trucks,0.80798684146146
395,Car,Dating,0.8054661788610663
396,Car,Van,0.7996595066151952
397,Car,Motorcycles,0.7991513828848555
398,Car,Road-Side Assistance,0.7990307516096546
399,Car,Travel Accessories,0.7975105012853066
400,Car,Home Appliances,0.7944859037197842
401,Car,Air Travel,0.7941553207886912
402,Car,Hair Care,0.7870650814490587
403,Car,Household Supplies,0.7853923173946534
404,Tire,Auto Parts,0.8374206742645149
405,Tire,Automotive,0.83708005451738
406,Tire,SUV,0.8316401343738737
407,Tire,Coupe,0.8256834023222982
408,Tire,Motorcycles,0.8165137388967321
409,Tire,Auto Repair,0.8155849647146012
410,Tire,Station Wagon,0.8153668437237264
411,Tire,Minivan,0.8132209663039016
412,Tire,Commercial Trucks,0.8120248976597209
413,Tire,Convertible,0.8094420141995472
414,Tire,Shopping,0.808854406847241
415,Tire,Road-Side Assistance,0.8087935008796726
416,Tire,Green Vehicles,0.8079908768549913
417,Tire,Auto Rentals,0.8023095321918143
418,Tire,Automotive Industry,0.8017702735803371
419,Tire,Pickup Trucks,0.7983945971818573
420,Tire,Women's Shoes and Footwear,0.7982627739863424
421,Tire,Auto Type,0.7981963005833819
422,Tire,Luxury Cars,0.7963329928916317
423,Tire,Real Estate,0.7949975693371887
424,Tire,Travel Accessories,0.7943106562411457
425,Tire,Home Appliances,0.7923896044465704
426,Tire,Large Animals,0.7898022913457425
427,Tire,Household Supplies,0.7893688799375778
428,Tire,Land and Farms,0.7891675651290764
429,Tire,Style & Fashion,0.7891639049276136
430,Tire,Perfume and Fragrance,0.7890608983300281
431,Tire,Musical Instruments,0.7886353423211498
432,Tire,Home Improvement,0.78846695133209
433,Tire,Women's Clothing,0.7884503295252133
434,Tire,Grocery Shopping,0.7883284860203491
435,Tire,Nail Care,0.7875231548646152
436,Tire,Auto Shows,0.7871560121152776
437,Tire,Auto Body Styles,0.7862344066134025
438,Tire,Books and Literature,0.7857920897651501
439,Tire,Fitness and Exercise,0.7851348673687149
440,trailer truck,Commercial Trucks,0.9158921489950054
441,trailer truck,Pickup Trucks,0.891986653621977
442,trailer truck,Minivan,0.8547570706548814
443,trailer truck,SUV,0.8504281029021098
444,trailer truck,Station Wagon,0.8229112282967886
445,trailer truck,Green Vehicles,0.8170378709556492
446,trailer truck,Road-Side Assistance,0.8166197829116674
447,trailer truck,Auto Rentals,0.8160616180301644
448,trailer truck,Automotive,0.8089670848582377
449,trailer truck,Rail Travel,0.8072240771561964
450,trailer truck,Motorcycles,0.8070870894225364
451,trailer truck,Logistics and Transportation Industry,0.8033465971731096
452,trailer truck,Auto Shows,0.8031855037544985
453,trailer truck,Large Animals,0.7964047598355777
454,trailer truck,Travel Accessories,0.7939011970884012
455,trailer truck,Auto Repair,0.7930700668545078
456,trailer truck,Automotive Industry,0.7893699618998882
457,trailer truck,Auto Parts,0.789368418485349
458,trailer truck,Luxury Cars,0.7865462961530654
459,Vehicle registration plate,Automotive,0.8233244103053123
460,Vehicle registration plate,SUV,0.8219092356545467
461,Vehicle registration plate,Green Vehicles,0.8175283152015562
462,Vehicle registration plate,Commercial Trucks,0.815483909509755
463,Vehicle registration plate,Auto Rentals,0.8107243793228504
464,Vehicle registration plate,Auto Parts,0.8095627514153865
465,Vehicle registration plate,Minivan,0.809171462073955
466,Vehicle registration plate,Motorcycles,0.8061106882666205
467,Vehicle registration plate,Road-Side Assistance,0.8060945740988995
468,Vehicle registration plate,Coupe,0.8054792765004393
469,Vehicle registration plate,Auto Type,0.804317507086571
470,Vehicle registration plate,Luxury Cars,0.802380422888804
471,Vehicle registration plate,Auto Repair,0.7960937315351208
472,Vehicle registration plate,Pickup Trucks,0.7951415447014507
473,Vehicle registration plate,Automotive Industry,0.7942137455896618
474,Vehicle registration plate,Auto Body Styles,0.7937801561155021
475,Vehicle registration plate,Travel Accessories,0.7892953680366118
476,car wheel,Auto Parts,0.8434654515636699
477,car wheel,Station Wagon,0.8295176874042514
478,car wheel,SUV,0.8259338124351657
479,car wheel,Minivan,0.824947627923432
480,car wheel,Automotive,0.824778586307241
481,car wheel,Coupe,0.8246751685626434
482,car wheel,Auto Repair,0.8217099033798936
483,car wheel,Motorcycles,0.8184206870268003
484,car wheel,Luxury Cars,0.818196372577991
485,car wheel,Green Vehicles,0.8135829345286406
486,car wheel,Auto Shows,0.8116795451504757
487,car wheel,Auto Body Styles,0.8113781419677659
488,car wheel,Commercial Trucks,0.8111683100715417
489,car wheel,Auto Rentals,0.8107240571905332
490,car wheel,Auto Type,0.8104642767890196
491,car wheel,Sports,0.8101023475482846
492,car wheel,Automotive Industry,0.8095309372592222
493,car wheel,Pickup Trucks,0.8078979052310578
494,car wheel,Travel Accessories,0.8063515015309013
495,car wheel,Musical Instruments,0.8007303220874352
496,car wheel,Road-Side Assistance,0.7972301529708785
497,car wheel,Home Appliances,0.7924074253085485
498,car wheel,Card Games,0.7907168906189109
499,car wheel,Asia Travel,0.7901997474240359
500,car wheel,Children's Games and Toys,0.7886537313282003
501,car wheel,Air Travel,0.7884711874084629
502,car wheel,Hair Care,0.7872090921839717
503,limousine,Minivan,0.8667198125864037
504,limousine,Luxury Cars,0.856167076020752
505,limousine,SUV,0.8522049148673726
506,limousine,Coupe,0.8443042027449656
507,limousine,Station Wagon,0.839094579063394
508,limousine,Green Vehicles,0.8194937356329106
509,limousine,Auto Rentals,0.8194250135273844
510,limousine,Commercial Trucks,0.815057302307109
511,limousine,Automotive,0.8121077494727096
512,limousine,Convertible,0.8110666482979085
513,limousine,Pickup Trucks,0.8108814540387992
514,limousine,Motorcycles,0.8027049526935068
515,limousine,Road-Side Assistance,0.8000800341653129
516,limousine,Air Travel,0.7987521988036274
517,limousine,Large Animals,0.7928583532701562
518,limousine,Auto Shows,0.7900377290705038
519,minivan,Minivan,0.9860634986725173
520,minivan,SUV,0.8928833501531004
521,minivan,Station Wagon,0.8780407326517419
522,minivan,Commercial Trucks,0.8591321238289336
523,minivan,Pickup Trucks,0.853495930130274
524,minivan,Green Vehicles,0.8495195183637967
525,minivan,Auto Rentals,0.8390785503670801
526,minivan,Coupe,0.8389271643094847
527,minivan,Luxury Cars,0.8359693727654072
528,minivan,Automotive,0.8258367043279156
529,minivan,Convertible,0.8240215746874896
530,minivan,Motorcycles,0.8228662751296032
531,minivan,Cruises,0.8178277756627124
532,minivan,Auto Shows,0.8174631651072524
533,minivan,Van,0.8093871417405545
534,minivan,Auto Repair,0.8076175797611513
535,minivan,Travel,0.8073199701675104
536,minivan,Sedan,0.8057688638987685
537,minivan,Laptops,0.8052799368948593
538,minivan,Auto Type,0.8049228497508226
539,minivan,Road-Side Assistance,0.8042449968532389
540,minivan,Travel Accessories,0.804163585461571
541,minivan,Auto Parts,0.8033295638718967
542,minivan,Auto Body Styles,0.7973994799170422
543,minivan,Automotive Industry,0.7966574941838764
544,minivan,Air Travel,0.7963295276203988
545,minivan,Large Animals,0.79449249106281
546,minivan,Polar Travel,0.7851500160000022
547,Air brake,Air Travel,0.8307927895811162
548,Air brake,Commercial Trucks,0.8237295203001398
549,Air brake,Automotive,0.8184305603107425
550,Air brake,Aviation Industry,0.8114504992391458
551,Air brake,Auto Repair,0.810591069284277
552,Air brake,Rail Travel,0.8104769188833417
553,Air brake,Auto Parts,0.8100092290640489
554,Air brake,Motorcycles,0.7952505759801147
555,Air brake,Auto Type,0.7935726966831028
556,Air brake,Green Vehicles,0.7924562679586217
557,Air brake,Home Appliances,0.7914102184926335
558,Air brake,Automotive Industry,0.7902056917827613
559,Air brake,Auto Body Styles,0.789929492542368
560,Air brake,Road-Side Assistance,0.7866307519778939
561,gas_station,Station Wagon,0.8461646099221198
562,gas_station,Green Vehicles,0.8411484709935615
563,gas_station,Auto Repair,0.8211736233873056
564,gas_station,Auto Parts,0.8154371266273209
565,gas_station,Road-Side Assistance,0.8104186421765347
566,gas_station,Commercial Trucks,0.8078962703369137
567,gas_station,Camping,0.8056826227645699
568,gas_station,Auto Rentals,0.8054374953492563
569,gas_station,Grocery Shopping,0.8022234067158289
570,gas_station,Auto Shows,0.8001048230777917
571,gas_station,Malls & Shopping Centers,0.7935204918910721
572,gas_station,Pickup Trucks,0.793257588838306
573,gas_station,Flower Shopping,0.7917133478788672
574,gas_station,Zoos & Aquariums,0.791367648107941
575,gas_station,Parks & Nature,0.7911638748857012
576,gas_station,Retail Property,0.7899189498489492
577,gas_station,Hotels and Motels,0.789843759916934
578,gas_station,Perfume and Fragrance,0.7893329562266415
579,gas_station,Bars & Restaurants,0.7854351895415752
580,gas_station,Luxury Cars,0.7851235153446376
581,jeep,SUV,0.8725395118404101
582,jeep,Minivan,0.8492063394502671
583,jeep,Coupe,0.8405185620896916
584,jeep,Automotive,0.8283617940924716
585,jeep,Station Wagon,0.8269793348153742
586,jeep,Green Vehicles,0.8257804345843366
587,jeep,Pickup Trucks,0.8250271800238216
588,jeep,Motorcycles,0.8237660518453592
589,jeep,Commercial Trucks,0.8204266586009512
590,jeep,Luxury Cars,0.8199443404915087
591,jeep,Auto Parts,0.817088070028917
592,jeep,Camping,0.8108583984388118
593,jeep,Auto Repair,0.8084009075582583
594,jeep,Convertible,0.805303612868168
595,jeep,Automotive Industry,0.8033252428441787
596,jeep,Auto Type,0.8005380234321198
597,jeep,Auto Rentals,0.8002051346397079
598,jeep,Auto Shows,0.7973150155397091
599,jeep,Road-Side Assistance,0.7970229389684204
600,jeep,Auto Body Styles,0.7913706262348225
601,jeep,Travel Accessories,0.7910873266099684
602,jeep,Large Animals,0.7858196301078789
603,Vehicle,Minivan,0.8864668863776042
604,Vehicle,Automotive,0.8842189575791133
605,Vehicle,SUV,0.8815753697458898
606,Vehicle,Green Vehicles,0.8740917132856062
607,Vehicle,Station Wagon,0.8716966233098626
608,Vehicle,Convertible,0.869011750968136
609,Vehicle,Commercial Trucks,0.8666008507208586
610,Vehicle,Coupe,0.8597621047251531
611,Vehicle,Luxury Cars,0.8583470994944868
612,Vehicle,Auto Parts,0.8525809733137224
613,Vehicle,Motorcycles,0.8522197442202144
